osmid y x
250714050 37.9853744506836 23.729736328125
95663422 37.9855842590332 23.728370666503903
250706959 37.98531723022461 23.732820510864254
388172055 37.98404312133789 23.7331600189209
388172051 37.984375 23.73262023925781
388172075 37.984493255615234 23.73348045349121
388172082 37.98462677001953 23.733089447021484
388172083 37.9849853515625 23.73219490051269
515962403 37.99129104614258 23.73127555847168
4056070360 37.99159622192383 23.73194694519043
97788195 37.98754501342773 23.730239868164062
962356512 37.9896240234375 23.72450065612793
97788216 37.98995971679688 23.730792999267575
97788210 37.98993682861328 23.73093032836914
358464040 37.99126815795898 23.73407745361328
633562897 37.9874267578125 23.724220275878903
633562902 37.98695373535156 23.722980499267575
633562904 37.98764801025391 23.72296142578125
635126483 37.99116134643555 23.72975349426269
635132981 37.988582611083984 23.726701736450195
688786344 37.98703384399414 23.726945877075195
962356738 37.98729705810547 23.72701072692871
635138665 37.985382080078125 23.72783660888672
807999510 37.97842025756836 23.73221778869629
653971685 37.979248046875 23.735435485839844
653971690 37.97993087768555 23.734844207763672
250713539 37.98516845703125 23.731380462646484
1609088276 37.9850959777832 23.73144149780273
250700085 37.9847412109375 23.73173141479492
250700084 37.98415756225586 23.73221015930176
2372564894 37.98563766479492 23.7307186126709
962356657 37.98721694946289 23.726755142211918
250706416 37.97744369506836 23.732202529907227
10174555843 37.980247497558594 23.735395431518555
10134034290 37.98081970214844 23.736452102661133
358464177 37.99162673950195 23.73238182067871
961530806 37.98929214477539 23.73033332824707
961530639 37.989200592041016 23.73060607910156
3879024943 37.98740768432617 23.727149963378903
95663461 37.98770904541016 23.7276611328125
95663464 37.98788833618164 23.727977752685547
962356740 37.9873275756836 23.72650718688965
962356840 37.98784637451172 23.72824478149414
962356674 37.98804473876953 23.728227615356445
8253823131 37.98695373535156 23.726364135742188
962356608 37.98655319213867 23.727144241333008
962356671 37.98638153076172 23.72698974609375
2511789008 37.976104736328125 23.735795974731445
5581434217 37.99179458618164 23.731407165527344
358464212 37.99153900146485 23.73230361938477
5921003579 37.99168014526367 23.73137855529785
250698926 37.98110580444336 23.732288360595703
250691827 37.97650146484375 23.735843658447266
97788202 37.98958587646485 23.7308406829834
95663392 37.98857498168945 23.729122161865234
95663400 37.98884582519531 23.729190826416016
95663394 37.99015426635742 23.72951889038086
250702474 37.98222732543945 23.73133850097656
300400470 37.97953414916992 23.735984802246094
250699613 37.98197937011719 23.733991622924805
6220792258 37.97597503662109 23.73761749267578
359096435 37.98918533325195 23.736085891723636
250700142 37.98290252685547 23.72915267944336
95663467 37.98774719238281 23.728912353515625
95663501 37.987213134765625 23.725440979003903
250700344 37.98261260986328 23.729389190673828
250691724 37.97868728637695 23.7343692779541
962356785 37.9871711730957 23.7268009185791
2313405251 37.97937774658203 23.73658561706543
5370319353 37.98778533935547 23.7258358001709
95663502 37.98665618896485 23.72506332397461
95663426 37.98687362670898 23.72745704650879
95663543 37.9903450012207 23.728309631347656
95663398 37.9890251159668 23.72798538208008
6693545575 37.988563537597656 23.730655670166016
411703355 37.98857116699219 23.730581283569336
97797051 37.99037170410156 23.73385429382324
358464166 37.990840911865234 23.733970642089844
2425856881 37.98699569702149 23.72565460205078
97797102 37.99081802368164 23.73115539550781
597677303 37.98949813842773 23.73067855834961
7214467394 37.98342514038086 23.72661018371582
10134034285 37.98251724243164 23.735082626342773
250699711 37.98299407958984 23.734691619873047
250708641 37.98346328735352 23.73430824279785
599116897 37.9824447631836 23.733612060546875
2725672307 37.98096084594727 23.73113250732422
11271426328 37.98353958129883 23.72686767578125
250700248 37.98322677612305 23.73048973083496
250691669 37.97808074951172 23.73322486877441
6724001742 37.98374557495117 23.727922439575195
250691739 37.97804641723633 23.73720932006836
6910572379 37.991817474365234 23.73125648498535
250691741 37.97859191894531 23.738256454467773
4040706197 37.97737503051758 23.737119674682617
97792969 37.98918533325195 23.735610961914062
1303525204 37.989627838134766 23.735719680786133
250713331 37.99007415771485 23.73538017272949
5370319352 37.987823486328125 23.725786209106445
5581434215 37.99170303344727 23.73122978210449
250700339 37.98473358154297 23.733287811279297
97788855 37.98925018310547 23.735183715820312
95663419 37.98688507080078 23.723478317260746
7248584892 37.987525939941406 23.723678588867188
250699973 37.983436584472656 23.735559463500977
7878279520 37.97595977783203 23.73772430419922
7878315704 37.97578048706055 23.737693786621094
952120184 37.9759407043457 23.73788833618164
9714370547 37.99093627929688 23.73442649841309
11256819882 37.984859466552734 23.726173400878903
11256886099 37.98512268066406 23.72614288330078
11271426330 37.983211517333984 23.72709274291992
